500,World,Y,2019-10-29,October 2019,1920,Sep,80.80,124.90,43.28,121.74,43.34,0.15,83.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
501,Vietnam,Y,2019-10-29,September 2019,1718,Total,0.88,0,7.00,6.60,0.00,0.00,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
502,Bangladesh,Y,2019-10-29,September 2019,1718,Total,1.63,0.14,7.60,7.50,0.00,0.01,1.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,Thailand,Y,2019-10-29,September 2019,1718,Total,0.20,0,1.15,1.13,0.00,0.03,0.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,Indonesia,Y,2019-10-29,September 2019,1718,Total,0.62,0,3.50,3.50,0.01,0.00,0.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,Pakistan,Y,2019-10-29,September 2019,1718,Total,2.32,8.20,3.40,10.90,0.16,0.03,2.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,Turkey,Y,2019-10-29,September 2019,1718,Total,1.53,4.00,4.02,7.45,0.33,0.00,1.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
507,European Union,Y,2019-10-29,September 2019,1718,Total,0.18,1.53,0.73,0.76,1.37,0.04,0.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,China,Y,2019-10-29,September 2019,1718,Total,45.92,27.50,5.71,41.00,0.14,0.00,37.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,Mexico,Y,2019-10-29,September 2019,1718,Total,0.45,1.56,0.93,1.90,0.35,0.03,0.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,Major Importers,Y,2019-10-29,September 2019,1718,Total,54.17,42.93,36.05,82.76,2.35,0.12,47.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,India,Y,2019-10-29,September 2019,1718,Total,7.88,29.00,1.68,24.15,5.18,0.00,9.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
512,Brazil,Y,2019-10-29,September 2019,1718,Total,6.93,9.22,0.08,3.40,4.17,0.00,8.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
513,Australia,Y,2019-10-29,September 2019,1718,Total,2.19,4.80,0,0.04,3.92,0.00,3.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
514,S. Hemis.,Y,2019-10-29,September 2019,1718,Total,10.21,15.70,0.24,4.44,8.63,0.01,13.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL
515,Afr. Fr. Zone,Y,2019-10-29,September 2019,1718,Total,1.46,5.44,0,0.14,5.06,0.00,1.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
516,Central Asia,Y,2019-10-29,September 2019,1718,Total,2.18,6.50,0,3.38,2.53,0.00,2.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL
517,Major Exporters,Y,2019-10-29,September 2019,1718,Total,21.94,57.10,2.47,32.75,21.73,0.02,27.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
518,Total Foreign,Y,2019-10-29,September 2019,1718,Total,77.56,102.86,41.15,119.56,25.11,0.15,76.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,United States,Y,2019-10-29,September 2019,1718,Total,2.75,20.92,0,3.23,16.28,-0.03,4.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
520,World Less China,Y,2019-10-29,September 2019,1718,Total,34.39,96.28,35.45,81.79,41.26,0.12,42.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL
521,World,Y,2019-10-29,September 2019,1718,Total,80.31,123.78,41.16,122.79,41.39,0.12,80.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,Vietnam,Y,2019-10-29,September 2019,1819,Total,1.29,0,7.00,7.10,0.00,0.00,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,Bangladesh,Y,2019-10-29,September 2019,1819,Total,1.86,0.14,7.20,7.40,0.00,0.01,1.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,Thailand,Y,2019-10-29,September 2019,1819,Total,0.20,0,1.08,1.08,0.00,0.03,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
525,Indonesia,Y,2019-10-29,September 2019,1819,Total,0.62,0,3.05,3.15,0.01,0.00,0.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL
526,Pakistan,Y,2019-10-29,September 2019,1819,Total,2.83,7.60,2.85,10.70,0.06,0.03,2.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL
527,Turkey,Y,2019-10-29,September 2019,1819,Total,1.78,3.70,3.50,6.80,0.48,0.00,1.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,European Union,Y,2019-10-29,September 2019,1819,Total,0.28,1.72,0.68,0.74,1.68,0.03,0.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
529,China,Y,2019-10-29,September 2019,1819,Total,37.99,27.75,9.64,39.50,0.21,0.00,35.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
530,Mexico,Y,2019-10-29,September 2019,1819,Total,0.66,1.72,0.85,1.95,0.50,0.03,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
531,Major Importers,Y,2019-10-29,September 2019,1819,Total,47.91,42.63,37.66,80.26,2.94,0.11,44.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL
532,India,Y,2019-10-29,September 2019,1819,Total,9.23,26.50,1.80,24.00,3.50,0.00,10.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL
533,Brazil,Y,2019-10-29,September 2019,1819,Total,8.66,12.80,0.02,3.40,6.01,0.00,12.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,Australia,Y,2019-10-29,September 2019,1819,Total,3.04,2.20,0,0.04,3.63,0.00,1.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,S. Hemis.,Y,2019-10-29,September 2019,1819,Total,13.07,17.17,0.14,4.44,10.85,0.01,15.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,Afr. Fr. Zone,Y,2019-10-29,September 2019,1819,Total,1.70,5.36,0,0.14,5.50,0.00,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL
537,Central Asia,Y,2019-10-29,September 2019,1819,Total,2.77,5.44,0,3.83,1.87,0.00,2.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL
538,Major Exporters,Y,2019-10-29,September 2019,1819,Total,27.00,55.11,2.39,33.05,22.15,0.02,29.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
539,Total Foreign,Y,2019-10-29,September 2019,1819,Total,76.76,100.68,42.49,117.47,26.38,0.14,75.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
540,United States,Y,2019-10-29,September 2019,1819,Total,4.20,18.37,0,2.98,14.76,-0.02,4.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541,World Less China,Y,2019-10-29,September 2019,1819,Total,42.97,91.30,32.86,80.94,40.93,0.12,45.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL
542,World,Y,2019-10-29,September 2019,1819,Total,80.96,119.05,42.50,120.44,41.15,0.12,80.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,Vietnam,Y,2019-10-29,September 2019,1920,Sep,1.19,0,7.60,7.50,0.00,0.00,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
544,Vietnam,Y,2019-10-29,September 2019,1920,Aug,1.14,0,7.80,7.60,0.00,0.00,1.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
545,Bangladesh,Y,2019-10-29,September 2019,1920,Sep,1.78,0.14,7.30,7.40,0.00,0.01,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
546,Bangladesh,Y,2019-10-29,September 2019,1920,Aug,1.78,0.14,7.30,7.40,0.00,0.01,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
547,Thailand,Y,2019-10-29,September 2019,1920,Sep,0.18,0,1.05,1.03,0.00,0.03,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,Thailand,Y,2019-10-29,September 2019,1920,Aug,0.19,0,1.18,1.15,0.00,0.03,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
549,Indonesia,Y,2019-10-29,September 2019,1920,Sep,0.51,0,3.30,3.20,0.01,0.00,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,Indonesia,Y,2019-10-29,September 2019,1920,Aug,0.51,0,3.30,3.20,0.01,0.00,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
551,Pakistan,Y,2019-10-29,September 2019,1920,Sep,2.50,8.00,2.90,10.70,0.08,0.03,2.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL
552,Pakistan,Y,2019-10-29,September 2019,1920,Aug,2.63,8.00,2.80,10.70,0.10,0.03,2.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
553,Turkey,Y,2019-10-29,September 2019,1920,Sep,1.69,4.10,3.10,6.80,0.38,0.00,1.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
554,Turkey,Y,2019-10-29,September 2019,1920,Aug,1.68,4.10,3.00,6.70,0.38,0.00,1.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
555,European Union,Y,2019-10-29,September 2019,1920,Sep,0.23,1.71,0.68,0.73,1.62,0.03,0.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
556,European Union,Y,2019-10-29,September 2019,1920,Aug,0.25,1.71,0.68,0.73,1.63,0.03,0.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
557,China,Y,2019-10-29,September 2019,1920,Sep,35.67,27.75,10.00,39.50,0.13,0.00,33.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL
558,China,Y,2019-10-29,September 2019,1920,Aug,35.59,27.75,10.50,40.00,0.13,0.00,33.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,Mexico,Y,2019-10-29,September 2019,1920,Sep,0.75,1.60,0.85,2.00,0.45,0.03,0.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,Mexico,Y,2019-10-29,September 2019,1920,Aug,0.72,1.70,0.85,2.00,0.55,0.03,0.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
561,Major Importers,Y,2019-10-29,September 2019,1920,Sep,44.88,43.30,38.51,80.59,2.65,0.11,43.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
562,Major Importers,Y,2019-10-29,September 2019,1920,Aug,44.86,43.40,39.22,81.29,2.79,0.11,43.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
563,India,Y,2019-10-29,September 2019,1920,Sep,10.03,29.50,1.60,24.75,4.00,0.00,12.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL
564,India,Y,2019-10-29,September 2019,1920,Aug,9.13,29.00,1.40,25.00,4.20,0.00,10.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565,Brazil,Y,2019-10-29,September 2019,1920,Sep,12.06,12.00,0.03,3.40,8.50,0.00,12.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
566,Brazil,Y,2019-10-29,September 2019,1920,Aug,11.99,12.00,0.08,3.60,8.00,0.00,12.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL
567,Australia,Y,2019-10-29,September 2019,1920,Sep,1.57,1.40,0,0.04,1.90,0.00,1.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
568,Australia,Y,2019-10-29,September 2019,1920,Aug,1.60,1.90,0,0.04,1.80,0.00,1.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,S. Hemis.,Y,2019-10-29,September 2019,1920,Sep,15.09,15.42,0.16,4.42,11.57,0.01,14.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,S. Hemis.,Y,2019-10-29,September 2019,1920,Aug,15.08,15.92,0.21,4.62,10.97,0.01,15.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
571,Afr. Fr. Zone,Y,2019-10-29,September 2019,1920,Sep,1.42,5.89,0,0.14,5.54,0.00,1.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,Afr. Fr. Zone,Y,2019-10-29,September 2019,1920,Aug,1.40,5.98,0,0.14,5.64,0.00,1.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL
573,Central Asia,Y,2019-10-29,September 2019,1920,Sep,2.52,5.40,0,3.99,1.53,0.00,2.40,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,Central Asia,Y,2019-10-29,September 2019,1920,Aug,2.52,5.26,0,3.99,1.51,0.00,2.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
575,Major Exporters,Y,2019-10-29,September 2019,1920,Sep,29.29,56.69,2.26,33.96,22.93,0.02,31.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
576,Major Exporters,Y,2019-10-29,September 2019,1920,Aug,28.36,56.65,2.11,34.41,22.61,0.02,30.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,Total Foreign,Y,2019-10-29,September 2019,1920,Sep,75.95,103.04,43.28,118.74,26.84,0.13,76.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,Total Foreign,Y,2019-10-29,September 2019,1920,Aug,75.02,103.09,43.90,119.97,26.65,0.13,75.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
579,United States,Y,2019-10-29,September 2019,1920,Sep,4.85,21.86,0.01,3.00,16.50,0.02,7.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,United States,Y,2019-10-29,September 2019,1920,Aug,5.25,22.52,0.01,3.10,17.20,0.27,7.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,World Less China,Y,2019-10-29,September 2019,1920,Sep,45.13,97.15,33.28,82.24,43.22,0.15,49.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,World Less China,Y,2019-10-29,September 2019,1920,Aug,44.68,97.86,33.40,83.07,43.73,0.40,48.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL
583,World,Y,2019-10-29,September 2019,1920,Sep,80.80,124.90,43.28,121.74,43.34,0.15,83.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,World,Y,2019-10-29,September 2019,1920,Aug,80.27,125.61,43.90,123.07,43.85,0.40,82.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,World,Y,2019-01-01,October 2019,9293,Total,0,"1802.3 ","593.3 ","1869.2 ","554.6 ",0,"816.5 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,World,Y,2019-01-01,October 2019,9394,Total,"816.5 ","1672.1 ","609.0 ","1857.4 ","586.6 ",0,"572.8 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,World,Y,2019-01-01,October 2019,9495,Total,"572.8 ","1862.0 ","670.6 ","1843.5 ","619.7 ",0,"638.4 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
589,World,Y,2019-01-01,October 2019,9596,Total,"638.4 ","2025.7 ","602.0 ","1893.1 ","606.6 ",0,"736.1 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,World,Y,2019-01-01,October 2019,9697,Total,"736.1 ","1950.0 ","631.6 ","1939.5 ","584.2 ",0,"832.8 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
591,World,Y,2019-01-01,October 2019,9798,Total,"832.8 ","1995.0 ","572.4 ","1898.4 ","580.2 ",0,"955.2 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,World,Y,2019-01-01,October 2019,9899,Total,"955.2 ","1848.5 ","547.2 ","1857.6 ","517.5 ",0,"975.6 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
593,World,Y,2019-01-01,October 2019,9900,Total,"975.6 ","1901.8 ","618.3 ","1998.3 ","593.7 ",0,"919.7 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,World,Y,2019-01-01,October 2019,0001,Total,"919.7 ","1930.8 ","579.4 ","2006.8 ","578.9 ",0,"924.0 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,World,Y,2019-01-01,October 2019,0102,Total,"924.0 ","2146.1 ","639.7 ","2058.6 ","630.1 ",0,"1023.3 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,World,Y,2019-01-01,October 2019,0203,Total,"1023.3 ","1922.5 ","656.7 ","2144.4 ","662.1 ",0,"830.2 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
597,World,Y,2019-01-01,October 2019,0304,Total,"830.2 ","2074.1 ","741.6 ","2133.7 ","723.9 ",0,"938.4 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
598,World,Y,2019-01-01,October 2019,0405,Total,"938.4 ","2615.3 ","727.0 ","2369.3 ","761.6 ",0,"1172.9 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
599,World,Y,2019-01-01,October 2019,0506,Total,"1172.9 ","2562.4 ","966.1 ","2530.6 ","970.8 ",0,"1309.6 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
600,World,Y,2019-01-01,October 2019,0607,Total,"1309.6 ","2656.1 ","814.5 ","2687.4 ","807.8 ",0,"1367.8 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
601,World,Y,2019-01-01,October 2019,0708,Total,"1367.8 ","2610.8 ","848.9 ","2677.4 ","837.6 ",0,"1364.3 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
602,World,Y,2019-01-01,October 2019,0809,Total,"1364.3 ","2331.9 ","656.2 ","2396.5 ","654.7 ",0,"1317.7 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,World,Y,2019-01-01,October 2019,0910,Total,"1317.7 ","2233.7 ","791.4 ","2590.1 ","774.9 ",0,"1025.3 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,World,Y,2019-01-01,October 2019,1011,Total,"1025.3 ","2532.8 ","775.3 ","2483.2 ","772.7 ",0,"1076.4 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
605,World,Y,2019-01-01,October 2019,1112,Total,"1076.4 ","2774.2 ","989.7 ","2266.6 ","1002.9 ",0,"1620.2 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
606,World,Y,2019-01-01,October 2019,1213,Total,"1620.2 ","2697.6 ","1037.8 ","2361.2 ","1010.5 ",0,"2006.0 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,World,Y,2019-01-01,October 2019,1314,Total,"2006.0 ","2620.7 ","897.7 ","2395.5 ","893.8 ",0,"2241.8 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,World,Y,2019-01-01,October 2019,1415,Total,"2241.8 ","2595.0 ","785.9 ","2435.0 ","765.3 ",0,"2420.1 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
609,World,Y,2019-01-01,October 2019,1516,Total,"2420.1 ","2093.4 ","771.2 ","2432.2 ","764.9 ",0,"2088.2 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
610,World Less China,Y,2019-01-01,October 2019,9293,Total,0,1351.65,588.07,1401.09,554.6,0,816.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,World Less China,Y,2019-01-01,October 2019,9394,Total,816.5,1293.3,591.34,1393.64,586.6,0,304.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL
612,World Less China,Y,2019-01-01,October 2019,9495,Total,304.13,1424.37,582.2,1403.69,619.7,0,505.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,World Less China,Y,2019-01-01,October 2019,9596,Total,505.59,1542.38,535.6,1444.58,606.6,0,525.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,World Less China,Y,2019-01-01,October 2019,9697,Total,525.34,1529.75,553,1474.65,584.2,0,545.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
615,World Less China,Y,2019-01-01,October 2019,9798,Total,545.4,1535.6,532.56,1471.66,580.2,0,633.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
616,World Less China,Y,2019-01-01,October 2019,9899,Total,633.81,1397.81,539.31,1439.56,517.5,0,541.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
617,World Less China,Y,2019-01-01,October 2019,9900,Total,541.02,1518.6,615.69,1514.95,593.7,0,459.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,World Less China,Y,2019-01-01,October 2019,0001,Total,459.64,1488.82,574.17,1495.14,578.9,0,598.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,World Less China,Y,2019-01-01,October 2019,0102,Total,598.28,1614.85,629.9,1487.07,630.1,0,710.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,World Less China,Y,2019-01-01,October 2019,0203,Total,710.86,1430.44,588.55,1493.4,662.1,0,555.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,World Less China,Y,2019-01-01,October 2019,0304,Total,555.65,1588.57,549.35,1436.97,723.9,0,745.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,World Less China,Y,2019-01-01,October 2019,0405,Total,745.06,1983.89,587.87,1531.05,761.6,0,847.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,World Less China,Y,2019-01-01,October 2019,0506,Total,847.18,1920.11,546.32,1550.83,970.8,0,1025.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
624,World Less China,Y,2019-01-01,October 2019,0607,Total,1025.25,1883.12,583.93,1598.77,807.8,0,925.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
625,World Less China,Y,2019-01-01,October 2019,0708,Total,925.6,1805.17,597.88,1566.99,837.6,0,917.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,World Less China,Y,2019-01-01,October 2019,0809,Total,917.09,1532.79,503.79,1438.5,654.7,0,871.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL
627,World Less China,Y,2019-01-01,October 2019,0910,Total,871.36,1536.93,554.08,1501.47,774.9,0,538.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
628,World Less China,Y,2019-01-01,October 2019,1011,Total,538.25,1868.73,514.46,1481.66,772.7,0,744.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL
629,World Less China,Y,2019-01-01,October 2019,1112,Total,744.37,2033.9,455.6,1439.2,1002.9,0,943.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630,World Less China,Y,2019-01-01,October 2019,1213,Total,943.5,1935.6,595.2,1577.4,1010.5,0,909.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
631,World Less China,Y,2019-01-01,October 2019,1314,Total,909.5,1907.6,590.2,1644.3,893.8,0,876.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
632,World Less China,Y,2019-01-01,October 2019,1415,Total,876.5,1941.8,605.5,1694.7,765.3,0,963.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
633,World Less China,Y,2019-01-01,October 2019,1516,Total,963.1,1614.4,675.3,1670.2,764.9,0,821.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
634,United States,Y,2019-01-01,October 2019,9293,Total,0,353.15,0,223.17,113.22,0,101.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,United States,Y,2019-01-01,October 2019,9394,Total,101.46,351.19,0,227.09,149.36,0,76.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
636,United States,Y,2019-01-01,October 2019,9495,Total,76.86,428.05,0,243.85,204.66,0,57.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
637,United States,Y,2019-01-01,October 2019,9596,Total,57.7,389.73,0,231.88,167.21,0,57.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL
638,United States,Y,2019-01-01,October 2019,9697,Total,57.26,412.37,0,242.77,149.58,0,86.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL
639,United States,Y,2019-01-01,October 2019,9798,Total,86.44,409.11,0,247.56,163.29,0,85.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL
640,United States,Y,2019-01-01,October 2019,9899,Total,85.13,303.08,0,226.44,94.49,0,86.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL
641,United States,Y,2019-01-01,October 2019,9900,Total,86.22,369.48,0,222.95,146.97,0,85.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
642,United States,Y,2019-01-01,October 2019,0001,Total,85.35,374.27,0,192.91,146.75,0,130.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
643,United States,Y,2019-01-01,October 2019,0102,Total,130.64,441.98,0,167.65,239.5,0,162.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL
644,United States,Y,2019-01-01,October 2019,0203,Total,162.21,374.71,0,158.29,259.09,0,117.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
645,United States,Y,2019-01-01,October 2019,0304,Total,117.35,397.57,0,135.43,299.59,0,76.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL
646,United States,Y,2019-01-01,October 2019,0405,Total,76.42,506.21,0,145.66,314.4,0,119.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
647,United States,Y,2019-01-01,October 2019,0506,Total,119.75,520.15,0,127.81,382.11,0,131.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
648,United States,Y,2019-01-01,October 2019,0607,Total,131.72,470.07,0,107.56,283.26,0,206.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
649,United States,Y,2019-01-01,October 2019,0708,Total,206.4,418.25,0,99.94,297.2,0,218.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
650,United States,Y,2019-01-01,October 2019,0809,Total,218.6,279.13,0,78.16,288.71,0,138.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
651,United States,Y,2019-01-01,October 2019,0910,Total,138.04,265.41,0,77.29,262.14,0,64.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
652,United States,Y,2019-01-01,October 2019,1011,Total,64.23,394.09,0,84.91,313.09,0,56.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,United States,Y,2019-01-01,October 2019,1112,Total,56.61,339.1,0,71.8,255,0,72.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
654,United States,Y,2019-01-01,October 2019,1213,Total,72.9,377,0,76.2,283.6,0,82.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,United States,Y,2019-01-01,October 2019,1314,Total,82.7,281.1,0,77.3,229.3,0,51.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
656,United States,Y,2019-01-01,October 2019,1415,Total,51.2,355.3,0,77.8,244.9,0,79.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
657,United States,Y,2019-01-01,October 2019,1516,Total,79.5,280.6,0,75.1,199.3,0,82.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
658,China,Y,2019-01-01,October 2019,9293,Total,0,450.69,5.23,468.11,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
659,China,Y,2019-01-01,October 2019,9394,Total,0,378.84,17.64,463.76,0,0,268.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,China,Y,2019-01-01,October 2019,9495,Total,268.67,437.63,88.4,439.81,0,0,132.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,China,Y,2019-01-01,October 2019,9596,Total,132.81,483.35,66.41,448.52,0,0,210.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662,China,Y,2019-01-01,October 2019,9697,Total,210.76,420.21,78.6,464.85,0,0,287.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
663,China,Y,2019-01-01,October 2019,9798,Total,287.4,459.4,39.84,426.74,0,0,321.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL
664,China,Y,2019-01-01,October 2019,9899,Total,321.36,450.69,7.84,418.04,0,0,434.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL
665,China,Y,2019-01-01,October 2019,9900,Total,434.58,383.2,2.61,483.35,0,0,460.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL
